image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC_0024420,0,0,0,0,1,0,0
ISIC_0024422,0,0,0,0,1,0,0
ISIC_0024426,0,0,0,0,1,0,0
ISIC_0024435,0,0,0,0,1,0,0
ISIC_0024445,0,0,0,0,1,0,0
ISIC_0024446,0,0,0,0,1,0,0
ISIC_0024453,0,0,0,0,1,0,0
ISIC_0024471,0,0,0,0,1,0,0
ISIC_0024477,0,0,0,0,1,0,0
ISIC_0024489,0,0,0,0,1,0,0
ISIC_0024490,0,0,0,0,1,0,0
ISIC_0024494,0,0,0,0,1,0,0
ISIC_0024495,0,0,0,0,1,0,0
ISIC_0024498,0,0,0,0,1,0,0
ISIC_0024505,0,0,0,0,1,0,0
ISIC_0024547,0,0,0,0,1,0,0
ISIC_0024581,0,0,0,0,1,0,0
ISIC_0024592,0,0,0,0,1,0,0
ISIC_0024602,0,0,0,0,1,0,0
ISIC_0024612,0,0,0,0,1,0,0
ISIC_0024623,0,0,0,0,1,0,0
ISIC_0024626,0,0,0,0,1,0,0
ISIC_0024635,0,0,0,0,1,0,0
ISIC_0024643,0,0,0,0,1,0,0
ISIC_0024672,0,0,0,0,1,0,0
ISIC_0024676,0,0,0,0,1,0,0
ISIC_0024696,0,0,0,0,1,0,0
ISIC_0024705,0,0,0,0,1,0,0
ISIC_0024708,0,0,0,0,1,0,0
ISIC_0024709,0,0,0,0,1,0,0
ISIC_0024711,0,0,0,0,1,0,0
ISIC_0024726,0,0,0,0,1,0,0
ISIC_0024740,0,0,0,0,1,0,0
ISIC_0024741,0,0,0,0,1,0,0
ISIC_0024748,0,0,0,0,1,0,0
ISIC_0024758,0,0,0,0,1,0,0
ISIC_0024760,0,0,0,0,1,0,0
ISIC_0024761,0,0,0,0,1,0,0
ISIC_0024770,0,0,0,0,1,0,0
ISIC_0024772,0,0,0,0,1,0,0
ISIC_0024773,0,0,0,0,1,0,0
ISIC_0024774,0,0,0,0,1,0,0
ISIC_0024782,0,0,0,0,1,0,0
ISIC_0024786,0,0,0,0,1,0,0
ISIC_0024814,0,0,0,0,1,0,0
ISIC_0024825,0,0,0,0,1,0,0
ISIC_0024832,0,0,0,0,1,0,0
ISIC_0024839,0,0,0,0,1,0,0
ISIC_0024850,0,0,0,0,1,0,0
ISIC_0024851,0,0,0,0,1,0,0
ISIC_0024871,0,0,0,0,1,0,0
ISIC_0024877,0,0,0,0,1,0,0
ISIC_0024880,0,0,0,0,1,0,0
ISIC_0024881,0,0,0,0,1,0,0
ISIC_0024883,0,0,0,0,1,0,0
ISIC_0024890,0,0,0,0,1,0,0
ISIC_0024893,0,0,0,0,1,0,0
ISIC_0024909,0,0,0,0,1,0,0
ISIC_0024910,0,0,0,0,1,0,0
ISIC_0024915,0,0,0,0,1,0,0
ISIC_0024943,0,0,0,0,1,0,0
ISIC_0024947,0,0,0,0,1,0,0
ISIC_0024970,0,0,0,0,1,0,0
ISIC_0024971,0,0,0,0,1,0,0
ISIC_0024981,0,0,0,0,1,0,0
ISIC_0024982,0,0,0,0,1,0,0
ISIC_0024997,0,0,0,0,1,0,0
ISIC_0025005,0,0,0,0,1,0,0
ISIC_0025016,0,0,0,0,1,0,0
ISIC_0025030,0,0,0,0,1,0,0
ISIC_0025032,0,0,0,0,1,0,0
ISIC_0025033,0,0,0,0,1,0,0
ISIC_0025038,0,0,0,0,1,0,0
ISIC_0025040,0,0,0,0,1,0,0
ISIC_0025063,0,0,0,0,1,0,0
ISIC_0025064,0,0,0,0,1,0,0
ISIC_0025066,0,0,0,0,1,0,0
ISIC_0025068,0,0,0,0,1,0,0
ISIC_0025075,0,0,0,0,1,0,0
ISIC_0025076,0,0,0,0,1,0,0
ISIC_0025083,0,0,0,0,1,0,0
ISIC_0025086,0,0,0,0,1,0,0
ISIC_0025099,0,0,0,0,1,0,0
ISIC_0025103,0,0,0,0,1,0,0
ISIC_0025113,0,0,0,0,1,0,0
ISIC_0025131,0,0,0,0,1,0,0
ISIC_0025136,0,0,0,0,1,0,0
ISIC_0025140,0,0,0,0,1,0,0
ISIC_0025157,0,0,0,0,1,0,0
ISIC_0025180,0,0,0,0,1,0,0
ISIC_0025199,0,0,0,0,1,0,0
ISIC_0025209,0,0,0,0,1,0,0
ISIC_0025222,0,0,0,0,1,0,0
ISIC_0025275,0,0,0,0,1,0,0
ISIC_0025276,0,0,0,0,1,0,0
ISIC_0025286,0,0,0,0,1,0,0
ISIC_0025292,0,0,0,0,1,0,0
ISIC_0025297,0,0,0,0,1,0,0
ISIC_0025312,0,0,0,0,1,0,0
ISIC_0025326,0,0,0,0,1,0,0
ISIC_0025330,0,0,0,0,1,0,0
ISIC_0025337,0,0,0,0,1,0,0
ISIC_0025339,0,0,0,0,1,0,0
ISIC_0025345,0,0,0,0,1,0,0
ISIC_0025351,0,0,0,0,1,0,0
ISIC_0025366,0,0,0,0,1,0,0
ISIC_0025374,0,0,0,0,1,0,0
ISIC_0025376,0,0,0,0,1,0,0
ISIC_0025378,0,0,0,0,1,0,0
ISIC_0025387,0,0,0,0,1,0,0
ISIC_0025388,0,0,0,0,1,0,0
ISIC_0025389,0,0,0,0,1,0,0
ISIC_0025392,0,0,0,0,1,0,0
ISIC_0025419,0,0,0,0,1,0,0
ISIC_0025431,0,0,0,0,1,0,0
ISIC_0025434,0,0,0,0,1,0,0
ISIC_0025454,0,0,0,0,1,0,0
ISIC_0025465,0,0,0,0,1,0,0
ISIC_0025466,0,0,0,0,1,0,0
ISIC_0025470,0,0,0,0,1,0,0
ISIC_0025484,0,0,0,0,1,0,0
ISIC_0025485,0,0,0,0,1,0,0
ISIC_0025507,0,0,0,0,1,0,0
ISIC_0025510,0,0,0,0,1,0,0
ISIC_0025515,0,0,0,0,1,0,0
ISIC_0025519,0,0,0,0,1,0,0
ISIC_0025526,0,0,0,0,1,0,0
ISIC_0025529,0,0,0,0,1,0,0
ISIC_0025548,0,0,0,0,1,0,0
ISIC_0025554,0,0,0,0,1,0,0
ISIC_0025567,0,0,0,0,1,0,0
ISIC_0025575,0,0,0,0,1,0,0
ISIC_0025583,0,0,0,0,1,0,0
ISIC_0025623,0,0,0,0,1,0,0
ISIC_0025627,0,0,0,0,1,0,0
ISIC_0025642,0,0,0,0,1,0,0
ISIC_0025654,0,0,0,0,1,0,0
ISIC_0025656,0,0,0,0,1,0,0
ISIC_0025659,0,0,0,0,1,0,0
ISIC_0025661,0,0,0,0,1,0,0
ISIC_0025693,0,0,0,0,1,0,0
ISIC_0025699,0,0,0,0,1,0,0
ISIC_0025703,0,0,0,0,1,0,0
ISIC_0025710,0,0,0,0,1,0,0
ISIC_0025716,0,0,0,0,1,0,0
ISIC_0025719,0,0,0,0,1,0,0
ISIC_0025743,0,0,0,0,1,0,0
ISIC_0025746,0,0,0,0,1,0,0
ISIC_0025753,0,0,0,0,1,0,0
ISIC_0025758,0,0,0,0,1,0,0
ISIC_0025767,0,0,0,0,1,0,0
ISIC_0025777,0,0,0,0,1,0,0
ISIC_0025781,0,0,0,0,1,0,0
ISIC_0025799,0,0,0,0,1,0,0
ISIC_0025804,0,0,0,0,1,0,0
ISIC_0025805,0,0,0,0,1,0,0
ISIC_0025810,0,0,0,0,1,0,0
ISIC_0025819,0,0,0,0,1,0,0
ISIC_0025830,0,0,0,0,1,0,0
ISIC_0025837,0,0,0,0,1,0,0
ISIC_0025838,0,0,0,0,1,0,0
ISIC_0025842,0,0,0,0,1,0,0
ISIC_0025851,0,0,0,0,1,0,0
ISIC_0025856,0,0,0,0,1,0,0
ISIC_0025867,0,0,0,0,1,0,0
ISIC_0025874,0,0,0,0,1,0,0
ISIC_0025876,0,0,0,0,1,0,0
ISIC_0025879,0,0,0,0,1,0,0
ISIC_0025883,0,0,0,0,1,0,0
ISIC_0025885,0,0,0,0,1,0,0
ISIC_0025906,0,0,0,0,1,0,0
ISIC_0025915,0,0,0,0,1,0,0
ISIC_0025928,0,0,0,0,1,0,0
ISIC_0025937,0,0,0,0,1,0,0
ISIC_0025939,0,0,0,0,1,0,0
ISIC_0025973,0,0,0,0,1,0,0
ISIC_0025982,0,0,0,0,1,0,0
ISIC_0025984,0,0,0,0,1,0,0
ISIC_0025985,0,0,0,0,1,0,0
ISIC_0025986,0,0,0,0,1,0,0
ISIC_0026015,0,0,0,0,1,0,0
ISIC_0026016,0,0,0,0,1,0,0
ISIC_0026018,0,0,0,0,1,0,0
ISIC_0026042,0,0,0,0,1,0,0
ISIC_0026044,0,0,0,0,1,0,0
ISIC_0026046,0,0,0,0,1,0,0
ISIC_0026060,0,0,0,0,1,0,0
ISIC_0026069,0,0,0,0,1,0,0
ISIC_0026070,0,0,0,0,1,0,0
ISIC_0026072,0,0,0,0,1,0,0
ISIC_0026085,0,0,0,0,1,0,0
ISIC_0026104,0,0,0,0,1,0,0
ISIC_0026107,0,0,0,0,1,0,0
ISIC_0026135,0,0,0,0,1,0,0
ISIC_0026139,0,0,0,0,1,0,0
ISIC_0026142,0,0,0,0,1,0,0
ISIC_0026153,0,0,0,0,1,0,0
ISIC_0026159,0,0,0,0,1,0,0
ISIC_0026174,0,0,0,0,1,0,0
ISIC_0026205,0,0,0,0,1,0,0
ISIC_0026219,0,0,0,0,1,0,0
ISIC_0026245,0,0,0,0,1,0,0
ISIC_0026248,0,0,0,0,1,0,0
ISIC_0026249,0,0,0,0,1,0,0
ISIC_0026262,0,0,0,0,1,0,0
ISIC_0026263,0,0,0,0,1,0,0
ISIC_0026265,0,0,0,0,1,0,0
ISIC_0026273,0,0,0,0,1,0,0
ISIC_0026276,0,0,0,0,1,0,0
ISIC_0026277,0,0,0,0,1,0,0
ISIC_0026280,0,0,0,0,1,0,0
ISIC_0026286,0,0,0,0,1,0,0
ISIC_0026290,0,0,0,0,1,0,0
ISIC_0026291,0,0,0,0,1,0,0
ISIC_0026298,0,0,0,0,1,0,0
ISIC_0026301,0,0,0,0,1,0,0
ISIC_0026311,0,0,0,0,1,0,0
ISIC_0026316,0,0,0,0,1,0,0
ISIC_0026335,0,0,0,0,1,0,0
ISIC_0026351,0,0,0,0,1,0,0
ISIC_0026365,0,0,0,0,1,0,0
ISIC_0026378,0,0,0,0,1,0,0
ISIC_0026409,0,0,0,0,1,0,0
ISIC_0026416,0,0,0,0,1,0,0
ISIC_0026422,0,0,0,0,1,0,0
ISIC_0026441,0,0,0,0,1,0,0
ISIC_0026443,0,0,0,0,1,0,0
ISIC_0026444,0,0,0,0,1,0,0
ISIC_0026446,0,0,0,0,1,0,0
ISIC_0026477,0,0,0,0,1,0,0
ISIC_0026481,0,0,0,0,1,0,0
ISIC_0026493,0,0,0,0,1,0,0
ISIC_0026511,0,0,0,0,1,0,0
ISIC_0026514,0,0,0,0,1,0,0
ISIC_0026523,0,0,0,0,1,0,0
ISIC_0026524,0,0,0,0,1,0,0
ISIC_0026526,0,0,0,0,1,0,0
ISIC_0026530,0,0,0,0,1,0,0
ISIC_0026532,0,0,0,0,1,0,0
ISIC_0026538,0,0,0,0,1,0,0
ISIC_0026539,0,0,0,0,1,0,0
ISIC_0026553,0,0,0,0,1,0,0
ISIC_0026556,0,0,0,0,1,0,0
ISIC_0026566,0,0,0,0,1,0,0
ISIC_0026567,0,0,0,0,1,0,0
ISIC_0026576,0,0,0,0,1,0,0
ISIC_0026590,0,0,0,0,1,0,0
ISIC_0026606,0,0,0,0,1,0,0
ISIC_0026607,0,0,0,0,1,0,0
ISIC_0026614,0,0,0,0,1,0,0
ISIC_0026623,0,0,0,0,1,0,0
ISIC_0026631,0,0,0,0,1,0,0
ISIC_0026634,0,0,0,0,1,0,0
ISIC_0026637,0,0,0,0,1,0,0
ISIC_0026644,0,0,0,0,1,0,0
ISIC_0026661,0,0,0,0,1,0,0
ISIC_0026663,0,0,0,0,1,0,0
ISIC_0026675,0,0,0,0,1,0,0
ISIC_0026679,0,0,0,0,1,0,0
ISIC_0026704,0,0,0,0,1,0,0
ISIC_0026714,0,0,0,0,1,0,0
ISIC_0026717,0,0,0,0,1,0,0
ISIC_0026728,0,0,0,0,1,0,0
ISIC_0026737,0,0,0,0,1,0,0
ISIC_0026744,0,0,0,0,1,0,0
ISIC_0026769,0,0,0,0,1,0,0
ISIC_0026775,0,0,0,0,1,0,0
ISIC_0026783,0,0,0,0,1,0,0
ISIC_0026787,0,0,0,0,1,0,0
ISIC_0026790,0,0,0,0,1,0,0
ISIC_0026794,0,0,0,0,1,0,0
ISIC_0026803,0,0,0,0,1,0,0
ISIC_0026827,0,0,0,0,1,0,0
ISIC_0026835,0,0,0,0,1,0,0
ISIC_0026842,0,0,0,0,1,0,0
ISIC_0026843,0,0,0,0,1,0,0
ISIC_0026844,0,0,0,0,1,0,0
ISIC_0026846,0,0,0,0,1,0,0
ISIC_0026849,0,0,0,0,1,0,0
ISIC_0026861,0,0,0,0,1,0,0
ISIC_0026867,0,0,0,0,1,0,0
ISIC_0026871,0,0,0,0,1,0,0
ISIC_0026893,0,0,0,0,1,0,0
ISIC_0026895,0,0,0,0,1,0,0
ISIC_0026907,0,0,0,0,1,0,0
ISIC_0026912,0,0,0,0,1,0,0
ISIC_0026923,0,0,0,0,1,0,0
ISIC_0030870,0,0,0,0,0,1,0
ISIC_0034169,0,0,0,0,0,1,0
ISIC_0028346,0,0,0,0,0,1,0
ISIC_0031429,0,0,0,0,0,1,0
ISIC_0031372,0,0,0,0,0,1,0
ISIC_0033808,0,0,0,0,0,1,0
ISIC_0024386,0,0,0,0,0,1,0
ISIC_0030442,0,0,0,0,0,1,0
ISIC_0029891,0,0,0,0,0,1,0
ISIC_0031827,0,0,0,0,0,1,0
ISIC_0030244,0,0,0,0,0,1,0
ISIC_0031358,0,0,0,0,0,1,0
ISIC_0024973,0,0,0,0,0,1,0
ISIC_0027488,0,0,0,0,0,1,0
ISIC_0027107,0,0,0,0,0,1,0
ISIC_0030321,0,0,0,0,0,1,0
ISIC_0025314,0,0,0,0,0,1,0
ISIC_0029248,0,0,0,0,0,1,0
ISIC_0024553,0,0,0,0,0,1,0
ISIC_0027648,0,0,0,0,0,1,0
ISIC_0031002,0,0,0,0,0,1,0
ISIC_0024396,0,0,0,0,0,1,0
ISIC_0028790,0,0,0,0,0,1,0
ISIC_0031799,0,0,0,0,0,1,0
ISIC_0032247,0,0,0,0,0,1,0
ISIC_0033005,0,0,0,0,0,1,0
ISIC_0032642,0,0,0,0,0,1,0
ISIC_0025302,0,0,0,0,0,1,0
ISIC_0032468,0,0,0,0,0,1,0
ISIC_0025504,0,0,0,0,0,1,0
ISIC_0028735,0,0,0,0,0,1,0
ISIC_0026254,0,0,0,0,0,1,0
ISIC_0027598,0,0,0,0,0,1,0
ISIC_0029760,0,0,0,0,0,1,0
ISIC_0024318,0,0,0,0,0,1,0
ISIC_0024330,0,0,0,0,0,1,0
ISIC_0027188,0,0,0,0,0,1,0
ISIC_0031271,0,0,0,0,0,1,0
ISIC_0034135,0,0,0,0,0,1,0
ISIC_0027613,0,0,0,0,0,1,0
ISIC_0030555,0,0,0,0,0,1,0
ISIC_0030757,0,0,0,0,0,1,0
ISIC_0027216,0,0,0,0,0,1,0
ISIC_0025373,0,0,0,0,0,1,0
ISIC_0029039,0,0,0,0,0,1,0
ISIC_0029824,0,0,0,0,0,1,0
ISIC_0025954,0,0,0,0,0,1,0
ISIC_0030021,0,0,0,0,0,1,0
ISIC_0030579,0,0,0,0,0,1,0
ISIC_0033847,0,0,0,0,0,1,0
ISIC_0030427,0,0,0,0,0,1,0
ISIC_0025980,0,0,0,0,0,1,0
ISIC_0028651,0,0,0,0,0,1,0
ISIC_0033891,0,0,0,0,0,1,0
ISIC_0029177,0,0,0,0,0,1,0
ISIC_0033675,0,0,0,0,0,1,0
ISIC_0025771,0,0,0,0,0,1,0
ISIC_0031735,0,0,0,0,0,1,0
ISIC_0029783,0,0,0,0,0,1,0
ISIC_0029967,0,0,0,0,0,1,0
ISIC_0029973,0,0,0,0,0,1,0
ISIC_0026473,0,0,0,0,0,1,0
ISIC_0027745,0,0,0,0,0,1,0
ISIC_0031457,0,0,0,0,0,1,0
ISIC_0031443,0,0,0,0,0,1,0
ISIC_0025594,0,0,0,0,0,1,0
ISIC_0028926,0,0,0,0,0,1,0
ISIC_0033860,0,0,0,0,0,1,0
ISIC_0027626,0,0,0,0,0,1,0
ISIC_0027008,0,0,0,0,0,1,0
ISIC_0032613,0,0,0,0,0,1,0
ISIC_0033256,0,0,0,0,0,1,0
ISIC_0030011,0,0,0,0,0,1,0
ISIC_0025622,0,0,0,0,0,1,0
ISIC_0026471,0,0,0,0,0,1,0
ISIC_0032410,0,0,0,0,0,1,0
ISIC_0027141,0,0,0,0,0,1,0
ISIC_0032941,0,0,0,0,0,1,0
ISIC_0024845,0,0,0,0,0,1,0
ISIC_0030830,0,0,0,0,0,1,0
ISIC_0031257,0,0,0,0,0,1,0
ISIC_0033695,0,0,0,0,0,1,0
ISIC_0025154,0,0,0,0,0,1,0
ISIC_0026313,0,0,0,0,0,1,0
ISIC_0029578,0,0,0,0,0,1,0
ISIC_0030015,0,0,0,0,0,1,0
ISIC_0025223,0,0,0,0,0,1,0
ISIC_0029962,0,0,0,0,0,1,0
ISIC_0028880,0,0,0,0,0,1,0
ISIC_0031309,0,0,0,0,0,1,0
ISIC_0031123,0,0,0,0,0,1,0
ISIC_0033790,0,0,0,0,0,1,0
ISIC_0032114,0,0,0,0,0,1,0
ISIC_0027727,0,0,0,0,0,1,0
ISIC_0033626,0,0,0,0,0,1,0
ISIC_0029130,0,0,0,0,0,1,0
ISIC_0025911,0,0,0,0,0,1,0
ISIC_0027876,0,0,0,0,0,1,0
ISIC_0029052,0,0,0,0,0,1,0
ISIC_0025668,0,0,0,0,0,1,0
ISIC_0031344,0,0,0,0,0,1,0
ISIC_0026629,0,0,0,0,0,1,0
ISIC_0024994,0,0,0,0,0,1,0
ISIC_0029297,0,0,0,0,0,1,0
ISIC_0026417,0,0,0,0,0,1,0
ISIC_0025903,0,0,0,0,0,1,0
ISIC_0030665,0,0,0,0,0,1,0
ISIC_0033422,0,0,0,0,0,1,0
ISIC_0032138,0,0,0,0,0,1,0
ISIC_0033554,0,0,0,0,0,1,0
ISIC_0027044,0,0,0,0,0,1,0
ISIC_0033780,0,0,0,0,0,1,0
ISIC_0027118,0,0,0,0,0,1,0
ISIC_0033810,0,0,0,0,0,1,0
ISIC_0026789,0,0,0,0,0,1,0
_34_7082436,0,0,0,0,0,1,0
_5_7971781,0,0,0,0,0,1,0
_73_8343080,0,0,0,0,0,1,0
_80_1678068,0,0,0,0,0,1,0
_101_9692350,0,0,0,0,0,1,0
_107_7892697,0,0,0,0,0,1,0
_57_4379245,0,0,0,0,0,1,0
_44_8170024,0,0,0,0,0,1,0
_54_5181634,0,0,0,0,0,1,0
_35_3116452,0,0,0,0,0,1,0
_83_6514081,0,0,0,0,0,1,0
_105_8073116,0,0,0,0,0,1,0
_102_7048669,0,0,0,0,0,1,0
_28_9758544,0,0,0,0,0,1,0
_98_9054810,0,0,0,0,0,1,0
_113_9542674,0,0,0,0,0,1,0
_101_7720919,0,0,0,0,0,1,0
_99_2343617,0,0,0,0,0,1,0
_19_4216080,0,0,0,0,0,1,0
_52_6948828,0,0,0,0,0,1,0
_61_3196194,0,0,0,0,0,1,0
_41_2528185,0,0,0,0,0,1,0
_42_6896216,0,0,0,0,0,1,0
_103_6139301,0,0,0,0,0,1,0
_32_1809224,0,0,0,0,0,1,0
_82_5628370,0,0,0,0,0,1,0
_5_3185996,0,0,0,0,0,1,0
_18_3835708,0,0,0,0,0,1,0
_9_3411057,0,0,0,0,0,1,0
_114_3951774,0,0,0,0,0,1,0
_111_7470945,0,0,0,0,0,1,0
_112_9899082,0,0,0,0,0,1,0
_45_1152917,0,0,0,0,0,1,0
_59_710979,0,0,0,0,0,1,0
_21_9477242,0,0,0,0,0,1,0
_30_3850246,0,0,0,0,0,1,0
_23_543705,0,0,0,0,0,1,0
_52_8001133,0,0,0,0,0,1,0
_86_2738804,0,0,0,0,0,1,0
_92_2846373,0,0,0,0,0,1,0
_50_4703516,0,0,0,0,0,1,0
_35_1345803,0,0,0,0,0,1,0
_43_5107099,0,0,0,0,0,1,0
_32_5995923,0,0,0,0,0,1,0
_21_3488754,0,0,0,0,0,1,0
_42_8512632,0,0,0,0,0,1,0
_67_2758711,0,0,0,0,0,1,0
_39_8003663,0,0,0,0,0,1,0
_13_9725144,0,0,0,0,0,1,0
_110_61133,0,0,0,0,0,1,0
_20_8107548,0,0,0,0,0,1,0
_24_2676131,0,0,0,0,0,1,0
_109_2655893,0,0,0,0,0,1,0
_53_5545649,0,0,0,0,0,1,0
_6_1795318,0,0,0,0,0,1,0
_80_9533797,0,0,0,0,0,1,0
_33_3728145,0,0,0,0,0,1,0
_36_6132172,0,0,0,0,0,1,0
_97_2388681,0,0,0,0,0,1,0
_23_4666372,0,0,0,0,0,1,0
_33_9327254,0,0,0,0,0,1,0
_14_5165094,0,0,0,0,0,1,0
_97_1005529,0,0,0,0,0,1,0
_108_1687452,0,0,0,0,0,1,0
_62_5051186,0,0,0,0,0,1,0
_27_9570264,0,0,0,0,0,1,0
_36_4000293,0,0,0,0,0,1,0
_61_1166873,0,0,0,0,0,1,0
_100_4769307,0,0,0,0,0,1,0
_84_9119635,0,0,0,0,0,1,0
_75_5741663,0,0,0,0,0,1,0
_46_3460279,0,0,0,0,0,1,0
_103_7390062,0,0,0,0,0,1,0
_45_1826858,0,0,0,0,0,1,0
_64_8832348,0,0,0,0,0,1,0
_105_3205300,0,0,0,0,0,1,0
_13_6667145,0,0,0,0,0,1,0
_25_7279393,0,0,0,0,0,1,0
_64_3272192,0,0,0,0,0,1,0
_80_8229347,0,0,0,0,0,1,0
_37_7449203,0,0,0,0,0,1,0
_30_7593067,0,0,0,0,0,1,0
_12_7544936,0,0,0,0,0,1,0
_70_3875286,0,0,0,0,0,1,0
_79_3982369,0,0,0,0,0,1,0
_69_9836096,0,0,0,0,0,1,0
_44_10455,0,0,0,0,0,1,0
_55_7109959,0,0,0,0,0,1,0
_16_6868653,0,0,0,0,0,1,0
_89_7447863,0,0,0,0,0,1,0
_43_1318939,0,0,0,0,0,1,0
_40_4664264,0,0,0,0,0,1,0
_62_2649718,0,0,0,0,0,1,0
_7_4206976,0,0,0,0,0,1,0
_49_2297486,0,0,0,0,0,1,0
_104_7872165,0,0,0,0,0,1,0
_68_1022415,0,0,0,0,0,1,0
_35_8643440,0,0,0,0,0,1,0
_19_60799,0,0,0,0,0,1,0
_16_8489574,0,0,0,0,0,1,0
_15_3344931,0,0,0,0,0,1,0
_105_1469426,0,0,0,0,0,1,0
_20_3862088,0,0,0,0,0,1,0
_94_1115797,0,0,0,0,0,1,0
_59_8032830,0,0,0,0,0,1,0
_22_5082056,0,0,0,0,0,1,0
_69_5758305,0,0,0,0,0,1,0
_102_9632713,0,0,0,0,0,1,0
_0_3784851,0,0,0,0,0,1,0
_37_1847888,0,0,0,0,0,1,0
_108_6708865,0,0,0,0,0,1,0
_0_6587040,0,0,0,0,0,1,0
_7_1687721,0,0,0,0,0,1,0
_79_326678,0,0,0,0,0,1,0
_82_2566327,0,0,0,0,0,1,0
_58_4155697,0,0,0,0,0,1,0
_20_2263485,0,0,0,0,0,1,0
_81_8713112,0,0,0,0,0,1,0
_17_3135224,0,0,0,0,0,1,0
_2_4848384,0,0,0,0,0,1,0
_46_8965168,0,0,0,0,0,1,0
_29_5454956,0,0,0,0,0,1,0
_33_3503301,0,0,0,0,0,1,0
_109_6438998,0,0,0,0,0,1,0
_18_8037246,0,0,0,0,0,1,0
_42_4527256,0,0,0,0,0,1,0
_60_2985451,0,0,0,0,0,1,0
_107_6429911,0,0,0,0,0,1,0
_25_1295452,0,0,0,0,0,1,0
_67_2117797,0,0,0,0,0,1,0
_76_2370520,0,0,0,0,0,1,0
_60_6471134,0,0,0,0,0,1,0
_83_9977621,0,0,0,0,0,1,0
_36_3570328,0,0,0,0,0,1,0
_31_2875503,0,0,0,0,0,1,0
_72_7941407,0,0,0,0,0,1,0
_94_4409568,0,0,0,0,0,1,0
_6_226128,0,0,0,0,0,1,0
_69_6045893,0,0,0,0,0,1,0
_57_5246642,0,0,0,0,0,1,0
_31_2007472,0,0,0,0,0,1,0
_92_1276429,0,0,0,0,0,1,0
_3_4014211,0,0,0,0,0,1,0
_78_2685782,0,0,0,0,0,1,0
_55_1651423,0,0,0,0,0,1,0
_38_5401867,0,0,0,0,0,1,0
_41_4592458,0,0,0,0,0,1,0
_100_7440304,0,0,0,0,0,1,0
_60_4615935,0,0,0,0,0,1,0
_51_5738685,0,0,0,0,0,1,0
_8_4364396,0,0,0,0,0,1,0
_101_8034890,0,0,0,0,0,1,0
_47_4841201,0,0,0,0,0,1,0
_10_733113,0,0,0,0,0,1,0
_82_933812,0,0,0,0,0,1,0
_108_5479434,0,0,0,0,0,1,0
_87_113598,0,0,0,0,0,1,0
_85_175906,0,0,0,0,0,1,0
_56_9465597,0,0,0,0,0,1,0
_75_3364581,0,0,0,0,0,1,0
_12_6533902,0,0,0,0,0,1,0
_52_2848236,0,0,0,0,0,1,0
_4_3223877,0,0,0,0,0,1,0
_113_963466,0,0,0,0,0,1,0
_81_1801950,0,0,0,0,0,1,0
_63_8906039,0,0,0,0,0,1,0
_109_5803783,0,0,0,0,0,1,0
_74_3160532,0,0,0,0,0,1,0
_28_7371541,0,0,0,0,0,1,0
_16_7640523,0,0,0,0,0,1,0
_58_7800727,0,0,0,0,0,1,0
_93_5947647,0,0,0,0,0,1,0
_91_9057914,0,0,0,0,0,1,0
_11_7032094,0,0,0,0,0,1,0
_66_7392282,0,0,0,0,0,1,0
_12_5648369,0,0,0,0,0,1,0
_51_6382381,0,0,0,0,0,1,0
_95_9962639,0,0,0,0,0,1,0
_1_7912084,0,0,0,0,0,1,0
_86_9761603,0,0,0,0,0,1,0
_78_3634399,0,0,0,0,0,1,0
_26_3284732,0,0,0,0,0,1,0
_58_9380064,0,0,0,0,0,1,0
_99_6357969,0,0,0,0,0,1,0
_106_3836060,0,0,0,0,0,1,0
ISIC_0029448,0,0,0,0,0,0,1
ISIC_0031950,0,0,0,0,0,0,1
ISIC_0034196,0,0,0,0,0,0,1
ISIC_0033969,0,0,0,0,0,0,1
ISIC_0029514,0,0,0,0,0,0,1
ISIC_0033565,0,0,0,0,0,0,1
ISIC_0030722,0,0,0,0,0,0,1
ISIC_0025677,0,0,0,0,0,0,1
ISIC_0027672,0,0,0,0,0,0,1
ISIC_0025924,0,0,0,0,0,0,1
ISIC_0032057,0,0,0,0,0,0,1
ISIC_0033349,0,0,0,0,0,0,1
ISIC_0027937,0,0,0,0,0,0,1
ISIC_0032692,0,0,0,0,0,0,1
ISIC_0028146,0,0,0,0,0,0,1
ISIC_0029099,0,0,0,0,0,0,1
ISIC_0027665,0,0,0,0,0,0,1
ISIC_0032240,0,0,0,0,0,0,1
ISIC_0027856,0,0,0,0,0,0,1
ISIC_0031215,0,0,0,0,0,0,1
ISIC_0031201,0,0,0,0,0,0,1
ISIC_0031759,0,0,0,0,0,0,1
ISIC_0032867,0,0,0,0,0,0,1
ISIC_0032866,0,0,0,0,0,0,1
ISIC_0033991,0,0,0,0,0,0,1
ISIC_0033749,0,0,0,0,0,0,1
ISIC_0026393,0,0,0,0,0,0,1
ISIC_0030283,0,0,0,0,0,0,1
ISIC_0025249,0,0,0,0,0,0,1
ISIC_0031955,0,0,0,0,0,0,1
ISIC_0025707,0,0,0,0,0,0,1
ISIC_0031996,0,0,0,0,0,0,1
ISIC_0028431,0,0,0,0,0,0,1
ISIC_0024747,0,0,0,0,0,0,1
ISIC_0033762,0,0,0,0,0,0,1
ISIC_0033158,0,0,0,0,0,0,1
ISIC_0031217,0,0,0,0,0,0,1
