image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC_0026522,0,0,0,1,0,0,0
ISIC_0031738,0,0,0,1,0,0,0
ISIC_0027172,0,0,0,1,0,0,0
_141_6658463,0,0,0,1,0,0,0
_35_2893182,0,0,0,1,0,0,0
_157_4530379,0,0,0,1,0,0,0
_294_5494257,0,0,0,1,0,0,0
_62_8463071,0,0,0,1,0,0,0
ISIC_0030142,0,0,0,1,0,0,0
ISIC_0026720,0,0,0,1,0,0,0
_87_5803198,0,0,0,1,0,0,0
ISIC_0031506,0,0,0,1,0,0,0
_163_8513164,0,0,0,1,0,0,0
_282_99934,0,0,0,1,0,0,0
_138_5517462,0,0,0,1,0,0,0
_94_9365801,0,0,0,1,0,0,0
_89_2169030,0,0,0,1,0,0,0
_280_9650060,0,0,0,1,0,0,0
ISIC_0030803,0,0,0,1,0,0,0
_193_7444821,0,0,0,1,0,0,0
_53_9448954,0,0,0,1,0,0,0
_237_4996266,0,0,0,1,0,0,0
ISIC_0031286,0,0,0,1,0,0,0
ISIC_0030826,0,0,0,1,0,0,0
ISIC_0031292,0,0,0,1,0,0,0
_288_8537524,0,0,0,1,0,0,0
_62_1156075,0,0,0,1,0,0,0
_116_3879937,0,0,0,1,0,0,0
ISIC_0027802,0,0,0,1,0,0,0
_144_2369001,0,0,0,1,0,0,0
_207_2306484,0,0,0,1,0,0,0
_85_423781,0,0,0,1,0,0,0
_234_9034750,0,0,0,1,0,0,0
_128_5274237,0,0,0,1,0,0,0
ISIC_0029634,0,0,0,1,0,0,0
_210_9835687,0,0,0,1,0,0,0
_128_806652,0,0,0,1,0,0,0
_92_6782503,0,0,0,1,0,0,0
_33_1380617,0,0,0,1,0,0,0
_222_4537023,0,0,0,1,0,0,0
_161_5898888,0,0,0,1,0,0,0
_213_1821458,0,0,0,1,0,0,0
_79_4032042,0,0,0,1,0,0,0
_242_6311402,0,0,0,1,0,0,0
_57_8823023,0,0,0,1,0,0,0
_179_5265213,0,0,0,1,0,0,0
_122_6611556,0,0,0,1,0,0,0
_230_4466672,0,0,0,1,0,0,0
_291_1488632,0,0,0,1,0,0,0
_182_1191244,0,0,0,1,0,0,0
_285_9174187,0,0,0,1,0,0,0
_4_4846848,0,0,0,1,0,0,0
_240_272779,0,0,0,1,0,0,0
_255_3821459,0,0,0,1,0,0,0
_80_2715219,0,0,0,1,0,0,0
_223_4413886,0,0,0,1,0,0,0
_152_7609756,0,0,0,1,0,0,0
_203_7596531,0,0,0,1,0,0,0
ISIC_0030991,0,0,0,1,0,0,0
ISIC_0025350,0,0,0,1,0,0,0
_115_9404944,0,0,0,1,0,0,0
_93_3860048,0,0,0,1,0,0,0
_222_4330890,0,0,0,1,0,0,0
_281_2637894,0,0,0,1,0,0,0
_67_4805489,0,0,0,1,0,0,0
ISIC_0026857,0,0,0,1,0,0,0
_76_5777008,0,0,0,1,0,0,0
ISIC_0030953,0,0,0,1,0,0,0
_298_1172225,0,0,0,1,0,0,0
_105_7255182,0,0,0,1,0,0,0
_173_4366867,0,0,0,1,0,0,0
_6_5084878,0,0,0,1,0,0,0
_172_2540890,0,0,0,1,0,0,0
_1_2497443,0,0,0,1,0,0,0
ISIC_0026466,0,0,0,1,0,0,0
ISIC_0024517,0,0,0,1,0,0,0
_41_9812616,0,0,0,1,0,0,0
_260_2460593,0,0,0,1,0,0,0
_70_13680,0,0,0,1,0,0,0
_195_9282669,0,0,0,1,0,0,0
ISIC_0028517,0,0,0,1,0,0,0
_292_8036518,0,0,0,1,0,0,0
ISIC_0024463,0,0,0,1,0,0,0
_156_9429701,0,0,0,1,0,0,0
_136_4721256,0,0,0,1,0,0,0
_90_8771098,0,0,0,1,0,0,0
_155_1158748,0,0,0,1,0,0,0
_9_5736770,0,0,0,1,0,0,0
_187_6152079,0,0,0,1,0,0,0
_143_8728940,0,0,0,1,0,0,0
_127_3388969,0,0,0,1,0,0,0
ISIC_0030827,0,0,0,1,0,0,0
_150_3228090,0,0,0,1,0,0,0
_13_1312743,0,0,0,1,0,0,0
_97_1676033,0,0,0,1,0,0,0
ISIC_0030825,0,0,0,1,0,0,0
ISIC_0030602,0,0,0,1,0,0,0
_180_8027187,0,0,0,1,0,0,0
ISIC_0030158,0,0,0,1,0,0,0
_23_6744950,0,0,0,1,0,0,0
ISIC_0025780,0,0,0,1,0,0,0
ISIC_0027829,0,0,0,1,0,0,0
_203_3653916,0,0,0,1,0,0,0
_117_3028562,0,0,0,1,0,0,0
ISIC_0032203,0,0,0,1,0,0,0
_238_2832589,0,0,0,1,0,0,0
_32_3997965,0,0,0,1,0,0,0
_130_4676742,0,0,0,1,0,0,0
ISIC_0031044,0,0,0,1,0,0,0
_71_117169,0,0,0,1,0,0,0
_57_2344154,0,0,0,1,0,0,0
_158_5343705,0,0,0,1,0,0,0
_61_1217803,0,0,0,1,0,0,0
_97_4877263,0,0,0,1,0,0,0
_5_8363218,0,0,0,1,0,0,0
ISIC_0029025,0,0,0,1,0,0,0
_254_8499859,0,0,0,1,0,0,0
_35_2983572,0,0,0,1,0,0,0
ISIC_0025637,0,0,0,1,0,0,0
_134_876162,0,0,0,1,0,0,0
_135_8283834,0,0,0,1,0,0,0
ISIC_0029582,0,0,0,1,0,0,0
_299_1631513,0,0,0,1,0,0,0
_153_6694135,0,0,0,1,0,0,0
ISIC_0026100,0,0,0,1,0,0,0
ISIC_0029541,0,0,0,1,0,0,0
_17_1164566,0,0,0,1,0,0,0
ISIC_0030986,0,0,0,1,0,0,0
ISIC_0027550,0,0,0,1,0,0,0
_125_1340745,0,0,0,1,0,0,0
_160_113738,0,0,0,1,0,0,0
_178_2713026,0,0,0,1,0,0,0
_137_6154245,0,0,0,1,0,0,0
_243_4644142,0,0,0,1,0,0,0
_66_3179269,0,0,0,1,0,0,0
_202_1495906,0,0,0,1,0,0,0
_205_6230145,0,0,0,1,0,0,0
ISIC_0024925,0,0,0,1,0,0,0
_189_7247312,0,0,0,1,0,0,0
_266_525452,0,0,0,1,0,0,0
ISIC_0027753,0,0,0,1,0,0,0
_36_4620716,0,0,0,1,0,0,0
ISIC_0030549,0,0,0,1,0,0,0
_100_5297912,0,0,0,1,0,0,0
_83_7075680,0,0,0,1,0,0,0
ISIC_0025178,0,0,0,1,0,0,0
ISIC_0031119,0,0,0,1,0,0,0
_84_7152233,0,0,0,1,0,0,0
ISIC_0029781,0,0,0,1,0,0,0
_60_5310799,0,0,0,1,0,0,0
ISIC_0025811,0,0,0,1,0,0,0
_149_1503208,0,0,0,1,0,0,0
_277_65898,0,0,0,1,0,0,0
ISIC_0029811,0,0,0,1,0,0,0
_26_2654875,0,0,0,1,0,0,0
_83_6446237,0,0,0,1,0,0,0
_10_827778,0,0,0,1,0,0,0
_251_8896103,0,0,0,1,0,0,0
ISIC_0027343,0,0,0,1,0,0,0
_197_6903706,0,0,0,1,0,0,0
_139_5605478,0,0,0,1,0,0,0
_170_4149247,0,0,0,1,0,0,0
ISIC_0032014,0,0,0,1,0,0,0
_42_426261,0,0,0,1,0,0,0
_241_296122,0,0,0,1,0,0,0
_164_8685195,0,0,0,1,0,0,0
_66_3988561,0,0,0,1,0,0,0
_31_9752994,0,0,0,1,0,0,0
_175_6479694,0,0,0,1,0,0,0
ISIC_0030175,0,0,0,1,0,0,0
_64_4682799,0,0,0,1,0,0,0
_91_6012869,0,0,0,1,0,0,0
_165_1913689,0,0,0,1,0,0,0
_139_9781873,0,0,0,1,0,0,0
_97_53023,0,0,0,1,0,0,0
_24_9594835,0,0,0,1,0,0,0
ISIC_0032206,0,0,0,1,0,0,0
_164_4806795,0,0,0,1,0,0,0
ISIC_0024470,0,0,0,1,0,0,0
_194_9506405,0,0,0,1,0,0,0
ISIC_0027958,0,0,0,1,0,0,0
_256_5648443,0,0,0,1,0,0,0
_209_455978,0,0,0,1,0,0,0
ISIC_0031874,0,0,0,1,0,0,0
_29_5025795,0,0,0,1,0,0,0
_238_1519203,0,0,0,1,0,0,0
_289_7345060,0,0,0,1,0,0,0
_79_388194,0,0,0,1,0,0,0
_11_2451181,0,0,0,1,0,0,0
ISIC_0024707,0,0,0,1,0,0,0
_296_4676632,0,0,0,1,0,0,0
ISIC_0026138,0,0,0,1,0,0,0
_252_4283862,0,0,0,1,0,0,0
_59_6001158,0,0,0,1,0,0,0
_200_4229325,0,0,0,1,0,0,0
_288_1179013,0,0,0,1,0,0,0
_14_1193358,0,0,0,1,0,0,0
_262_6993146,0,0,0,1,0,0,0
ISIC_0028854,0,0,0,1,0,0,0
_94_6987749,0,0,0,1,0,0,0
ISIC_0031108,0,0,0,1,0,0,0
_87_8392489,0,0,0,1,0,0,0
_207_4328221,0,0,0,1,0,0,0
ISIC_0024511,0,0,0,1,0,0,0
ISIC_0024539,0,0,0,1,0,0,0
_77_7825426,0,0,0,1,0,0,0
_280_1562246,0,0,0,1,0,0,0
ISIC_0027795,0,0,0,1,0,0,0
ISIC_0025182,0,0,0,1,0,0,0
ISIC_0025196,0,0,0,1,0,0,0
_99_4875872,0,0,0,1,0,0,0
ISIC_0027178,0,0,0,1,0,0,0
_76_2196391,0,0,0,1,0,0,0
_58_6438583,0,0,0,1,0,0,0
ISIC_0029141,0,0,0,1,0,0,0
ISIC_0031040,0,0,0,1,0,0,0
_19_982208,0,0,0,1,0,0,0
_71_6700453,0,0,0,1,0,0,0
_215_3927386,0,0,0,1,0,0,0
ISIC_0025948,0,0,0,1,0,0,0
ISIC_0025790,0,0,0,1,0,0,0
_75_1548846,0,0,0,1,0,0,0
_198_9095466,0,0,0,1,0,0,0
ISIC_0031929,0,0,0,1,0,0,0
_257_1759029,0,0,0,1,0,0,0
ISIC_0026702,0,0,0,1,0,0,0
_121_4954381,0,0,0,1,0,0,0
_212_6810688,0,0,0,1,0,0,0
_260_2958736,0,0,0,1,0,0,0
_264_8475962,0,0,0,1,0,0,0
_201_342645,0,0,0,1,0,0,0
_249_3515561,0,0,0,1,0,0,0
_135_7247601,0,0,0,1,0,0,0
ISIC_0030821,0,0,0,1,0,0,0
_7_4365764,0,0,0,1,0,0,0
ISIC_0026927,0,0,0,1,0,0,0
_13_7753662,0,0,0,1,0,0,0
_280_2562489,0,0,0,1,0,0,0
ISIC_0028063,0,0,0,1,0,0,0
_45_6540535,0,0,0,1,0,0,0
_65_5298510,0,0,0,1,0,0,0
_113_2442393,0,0,0,1,0,0,0
_161_9539738,0,0,0,1,0,0,0
_235_6069118,0,0,0,1,0,0,0
ISIC_0024329,0,0,0,1,0,0,0
_121_3751321,0,0,0,1,0,0,0
_150_8472714,0,0,0,1,0,0,0
_270_7022639,0,0,0,1,0,0,0
_229_643776,0,0,0,1,0,0,0
_185_5493428,0,0,0,1,0,0,0
_183_7283119,0,0,0,1,0,0,0
_197_4477674,0,0,0,1,0,0,0
_192_3563700,0,0,0,1,0,0,0
_30_6784521,0,0,0,1,0,0,0
_56_1710631,0,0,0,1,0,0,0
_245_1605612,0,0,0,1,0,0,0
_96_7478630,0,0,0,1,0,0,0
ISIC_0025427,0,0,0,1,0,0,0
_126_2083912,0,0,0,1,0,0,0
_46_348606,0,0,0,1,0,0,0
ISIC_0028659,0,0,0,1,0,0,0
_70_5726619,0,0,0,1,0,0,0
_41_575,0,0,0,1,0,0,0
_73_6830425,0,0,0,1,0,0,0
_133_892050,0,0,0,1,0,0,0
ISIC_0032173,0,0,0,1,0,0,0
ISIC_0025368,0,0,0,1,0,0,0
ISIC_0024710,0,0,0,1,0,0,0
_120_4045845,0,0,0,1,0,0,0
_42_2761668,0,0,0,1,0,0,0
_124_533425,0,0,0,1,0,0,0
ISIC_0027231,0,0,0,1,0,0,0
ISIC_0031335,0,0,0,1,0,0,0
_21_3868281,0,0,0,1,0,0,0
ISIC_0027580,0,0,0,1,0,0,0
_0_5467813,0,0,0,1,0,0,0
ISIC_0024923,0,0,0,1,0,0,0
ISIC_0032199,0,0,0,1,0,0,0
_226_9467268,0,0,0,1,0,0,0
ISIC_0028314,0,0,0,1,0,0,0
_14_5461342,0,0,0,1,0,0,0
_146_8986481,0,0,0,1,0,0,0
_211_600161,0,0,0,1,0,0,0
ISIC_0028499,0,0,0,1,0,0,0
ISIC_0025803,0,0,0,1,0,0,0
_56_2204109,0,0,0,1,0,0,0
ISIC_0031692,0,0,0,1,0,0,0
_47_5452737,0,0,0,1,0,0,0
ISIC_0030375,0,0,0,1,0,0,0
ISIC_0032238,0,0,0,1,0,0,0
_160_788433,0,0,0,1,0,0,0
_201_3044178,0,0,0,1,0,0,0
_224_8831963,0,0,0,1,0,0,0
ISIC_0031043,0,0,0,1,0,0,0
_205_8361267,0,0,0,1,0,0,0
_229_6001515,0,0,0,1,0,0,0
_208_7218613,0,0,0,1,0,0,0
_136_8774193,0,0,0,1,0,0,0
_191_4769693,0,0,0,1,0,0,0
ISIC_0027184,0,0,0,1,0,0,0
_49_5346258,0,0,0,1,0,0,0
_161_6111160,0,0,0,1,0,0,0
_196_2493149,0,0,0,1,0,0,0
ISIC_0026729,0,0,0,1,0,0,0
ISIC_0028076,0,0,0,1,0,0,0
_4_8712870,0,0,0,1,0,0,0
ISIC_0024843,0,0,0,1,0,0,0
_228_796633,0,0,0,1,0,0,0
_148_7984282,0,0,0,1,0,0,0
ISIC_0026014,0,0,0,1,0,0,0
_289_9627093,0,0,0,1,0,0,0
ISIC_0025247,0,0,0,1,0,0,0
_59_2447090,0,0,0,1,0,0,0
ISIC_0028763,0,0,0,1,0,0,0
_173_4358486,0,0,0,1,0,0,0
_275_260618,0,0,0,1,0,0,0
_44_144533,0,0,0,1,0,0,0
_256_8583049,0,0,0,1,0,0,0
_87_4538549,0,0,0,1,0,0,0
ISIC_0026362,0,0,0,1,0,0,0
ISIC_0024575,0,0,0,1,0,0,0
_233_8625146,0,0,0,1,0,0,0
_149_6155451,0,0,0,1,0,0,0
_178_7906666,0,0,0,1,0,0,0
_231_592984,0,0,0,1,0,0,0
_101_4632462,0,0,0,1,0,0,0
ISIC_0024763,0,0,0,1,0,0,0
_11_1728864,0,0,0,1,0,0,0
_84_2577160,0,0,0,1,0,0,0
_211_8538427,0,0,0,1,0,0,0
ISIC_0031421,0,0,0,1,0,0,0
ISIC_0026149,0,0,0,1,0,0,0
_168_9765879,0,0,0,1,0,0,0
ISIC_0028158,0,0,0,1,0,0,0
_191_8968192,0,0,0,1,0,0,0
ISIC_0027294,0,0,0,1,0,0,0
_20_9010675,0,0,0,1,0,0,0
ISIC_0028372,0,0,0,1,0,0,0
ISIC_0025130,0,0,0,1,0,0,0
_114_7342609,0,0,0,1,0,0,0
ISIC_0026411,0,0,0,1,0,0,0
_129_9861133,0,0,0,1,0,0,0
_214_4351136,0,0,0,1,0,0,0
ISIC_0026388,0,0,0,1,0,0,0
_46_7924707,0,0,0,1,0,0,0
_105_2888005,0,0,0,1,0,0,0
ISIC_0031743,0,0,0,1,0,0,0
ISIC_0024372,0,0,0,1,0,0,0
ISIC_0026203,0,0,0,1,0,0,0
_179_872480,0,0,0,1,0,0,0
_168_799589,0,0,0,1,0,0,0
_197_43504,0,0,0,1,0,0,0
ISIC_0030844,0,0,0,1,0,0,0
_243_1988894,0,0,0,1,0,0,0
_44_868473,0,0,0,1,0,0,0
_293_6033062,0,0,0,1,0,0,0
_299_4352588,0,0,0,1,0,0,0
_230_7731667,0,0,0,1,0,0,0
_297_2690583,0,0,0,1,0,0,0
_82_7553331,0,0,0,1,0,0,0
_111_1032587,0,0,0,1,0,0,0
ISIC_0026765,0,0,0,1,0,0,0
ISIC_0028990,0,0,0,1,0,0,0
_159_1389253,0,0,0,1,0,0,0
_267_6065972,0,0,0,1,0,0,0
ISIC_0026981,0,0,0,1,0,0,0
ISIC_0027447,0,0,0,1,0,0,0
_9_4540270,0,0,0,1,0,0,0
_95_4992246,0,0,0,1,0,0,0
_25_9265057,0,0,0,1,0,0,0
_42_9131264,0,0,0,1,0,0,0
ISIC_0030463,0,0,0,1,0,0,0
_140_3231376,0,0,0,1,0,0,0
_230_7186096,0,0,0,1,0,0,0
_51_7884792,0,0,0,1,0,0,0
_60_8197834,0,0,0,1,0,0,0
_34_4937744,0,0,0,1,0,0,0
ISIC_0027719,0,0,0,1,0,0,0
ISIC_0024562,0,0,0,1,0,0,0
ISIC_0031609,0,0,0,1,0,0,0
_65_8165279,0,0,0,1,0,0,0
_120_7764316,0,0,0,1,0,0,0
ISIC_0028370,0,0,0,1,0,0,0
_221_9051586,0,0,0,1,0,0,0
_89_3521272,0,0,0,1,0,0,0
_265_3405654,0,0,0,1,0,0,0
_0_8558662,0,0,0,1,0,0,0
_146_4657996,0,0,0,1,0,0,0
_134_4029175,0,0,0,1,0,0,0
_262_4523412,0,0,0,1,0,0,0
_127_3342807,0,0,0,1,0,0,0
_55_7676189,0,0,0,1,0,0,0
_138_9008592,0,0,0,1,0,0,0
_49_4332092,0,0,0,1,0,0,0
_21_9839026,0,0,0,1,0,0,0
_27_4542323,0,0,0,1,0,0,0
ISIC_0027254,0,0,0,1,0,0,0
ISIC_0029279,0,0,0,1,0,0,0
_262_7974479,0,0,0,1,0,0,0
ISIC_0025331,0,0,0,1,0,0,0
ISIC_0025319,0,0,0,1,0,0,0
ISIC_0030714,0,0,0,1,0,0,0
_256_6520099,0,0,0,1,0,0,0
_179_8907024,0,0,0,1,0,0,0
_215_6959427,0,0,0,1,0,0,0
ISIC_0024946,0,0,0,1,0,0,0
_15_9370255,0,0,0,1,0,0,0
_43_7781773,0,0,0,1,0,0,0
_2_9303132,0,0,0,1,0,0,0
_181_692337,0,0,0,1,0,0,0
_193_3185454,0,0,0,1,0,0,0
_152_9721098,0,0,0,1,0,0,0
_243_1654922,0,0,0,1,0,0,0
ISIC_0031191,0,0,0,1,0,0,0
_60_1890591,0,0,0,1,0,0,0
ISIC_0025696,0,0,0,1,0,0,0
_140_413176,0,0,0,1,0,0,0
_244_6382686,0,0,0,1,0,0,0
_195_8732772,0,0,0,1,0,0,0
_267_3632060,0,0,0,1,0,0,0
_15_9100497,0,0,0,1,0,0,0
ISIC_0027650,0,0,0,1,0,0,0
ISIC_0029133,0,0,0,1,0,0,0
ISIC_0027678,0,0,0,1,0,0,0
_122_3312588,0,0,0,1,0,0,0
_220_3138909,0,0,0,1,0,0,0
_169_1773101,0,0,0,1,0,0,0
_193_9415360,0,0,0,1,0,0,0
_268_9991263,0,0,0,1,0,0,0
_284_6074282,0,0,0,1,0,0,0
_212_4889661,0,0,0,1,0,0,0
_38_9114724,0,0,0,1,0,0,0
_244_7622115,0,0,0,1,0,0,0
ISIC_0027334,0,0,0,1,0,0,0
ISIC_0027452,0,0,0,1,0,0,0
_63_9931320,0,0,0,1,0,0,0
_177_8779517,0,0,0,1,0,0,0
_67_618172,0,0,0,1,0,0,0
_297_221029,0,0,0,1,0,0,0
_258_6420469,0,0,0,1,0,0,0
_53_2736670,0,0,0,1,0,0,0
ISIC_0029309,0,0,0,1,0,0,0
ISIC_0026984,0,0,0,1,0,0,0
_1_6902185,0,0,0,1,0,0,0
_45_3288596,0,0,0,1,0,0,0
_3_252224,0,0,0,1,0,0,0
ISIC_0027668,0,0,0,1,0,0,0
_247_7774330,0,0,0,1,0,0,0
_38_83331,0,0,0,1,0,0,0
_255_1123748,0,0,0,1,0,0,0
_198_7913362,0,0,0,1,0,0,0
_233_4877874,0,0,0,1,0,0,0
ISIC_0027708,0,0,0,1,0,0,0
ISIC_0029043,0,0,0,1,0,0,0
_93_3568774,0,0,0,1,0,0,0
_5_5157410,0,0,0,1,0,0,0
_254_5399859,0,0,0,1,0,0,0
_196_7729403,0,0,0,1,0,0,0
_81_2191017,0,0,0,1,0,0,0
_227_4327590,0,0,0,1,0,0,0
_218_1384063,0,0,0,1,0,0,0
ISIC_0027536,0,0,0,1,0,0,0
_176_7026100,0,0,0,1,0,0,0
ISIC_0029533,0,0,0,1,0,0,0
ISIC_0024771,0,0,0,1,0,0,0
ISIC_0030076,0,0,0,1,0,0,0
_129_9351426,0,0,0,1,0,0,0
_33_2909921,0,0,0,1,0,0,0
_83_9979130,0,0,0,1,0,0,0
_186_5148022,0,0,0,1,0,0,0
_192_7034475,0,0,0,1,0,0,0
_17_6264278,0,0,0,1,0,0,0
ISIC_0029268,0,0,0,1,0,0,0
_143_9322291,0,0,0,1,0,0,0
_86_9016011,0,0,0,1,0,0,0
_294_3152670,0,0,0,1,0,0,0
_63_3066935,0,0,0,1,0,0,0
ISIC_0027047,0,0,0,1,0,0,0
_224_6207063,0,0,0,1,0,0,0
_296_7690451,0,0,0,1,0,0,0
_68_7172107,0,0,0,1,0,0,0
_269_4606787,0,0,0,1,0,0,0
_39_4009721,0,0,0,1,0,0,0
ISIC_0027084,0,0,0,1,0,0,0
_217_2858942,0,0,0,1,0,0,0
_22_25729,0,0,0,1,0,0,0
_274_1250408,0,0,0,1,0,0,0
_88_3877819,0,0,0,1,0,0,0
_188_8017304,0,0,0,1,0,0,0
_114_5628474,0,0,0,1,0,0,0
_13_9798753,0,0,0,1,0,0,0
_50_623136,0,0,0,1,0,0,0
_225_7884172,0,0,0,1,0,0,0
_263_1837470,0,0,0,1,0,0,0
_199_3447839,0,0,0,1,0,0,0
_103_6858399,0,0,0,1,0,0,0
ISIC_0024312,0,0,0,0,1,0,0
ISIC_0024324,0,0,0,0,1,0,0
ISIC_0024336,0,0,0,0,1,0,0
ISIC_0024337,0,0,0,0,1,0,0
ISIC_0024338,0,0,0,0,1,0,0
ISIC_0024358,0,0,0,0,1,0,0
ISIC_0024371,0,0,0,0,1,0,0
ISIC_0024381,0,0,0,0,1,0,0
ISIC_0024382,0,0,0,0,1,0,0
ISIC_0024383,0,0,0,0,1,0,0
ISIC_0024408,0,0,0,0,1,0,0
ISIC_0024409,0,0,0,0,1,0,0
ISIC_0024412,0,0,0,0,1,0,0
ISIC_0024420,0,0,0,0,1,0,0
ISIC_0024422,0,0,0,0,1,0,0
ISIC_0024426,0,0,0,0,1,0,0
ISIC_0024435,0,0,0,0,1,0,0
ISIC_0024445,0,0,0,0,1,0,0
ISIC_0024446,0,0,0,0,1,0,0
ISIC_0024453,0,0,0,0,1,0,0
ISIC_0024471,0,0,0,0,1,0,0
ISIC_0024477,0,0,0,0,1,0,0
ISIC_0024489,0,0,0,0,1,0,0
ISIC_0024490,0,0,0,0,1,0,0
ISIC_0024494,0,0,0,0,1,0,0
ISIC_0024495,0,0,0,0,1,0,0
ISIC_0024498,0,0,0,0,1,0,0
ISIC_0024505,0,0,0,0,1,0,0
ISIC_0024547,0,0,0,0,1,0,0
ISIC_0024581,0,0,0,0,1,0,0
ISIC_0024592,0,0,0,0,1,0,0
ISIC_0024602,0,0,0,0,1,0,0
ISIC_0024612,0,0,0,0,1,0,0
ISIC_0024623,0,0,0,0,1,0,0
ISIC_0024626,0,0,0,0,1,0,0
ISIC_0024635,0,0,0,0,1,0,0
ISIC_0024643,0,0,0,0,1,0,0
ISIC_0024672,0,0,0,0,1,0,0
ISIC_0024676,0,0,0,0,1,0,0
ISIC_0024696,0,0,0,0,1,0,0
ISIC_0024705,0,0,0,0,1,0,0
ISIC_0024708,0,0,0,0,1,0,0
ISIC_0024709,0,0,0,0,1,0,0
ISIC_0024711,0,0,0,0,1,0,0
ISIC_0024726,0,0,0,0,1,0,0
ISIC_0024740,0,0,0,0,1,0,0
ISIC_0024741,0,0,0,0,1,0,0
ISIC_0024748,0,0,0,0,1,0,0
ISIC_0024758,0,0,0,0,1,0,0
ISIC_0024760,0,0,0,0,1,0,0
ISIC_0024761,0,0,0,0,1,0,0
ISIC_0024770,0,0,0,0,1,0,0
ISIC_0024772,0,0,0,0,1,0,0
ISIC_0024773,0,0,0,0,1,0,0
ISIC_0024774,0,0,0,0,1,0,0
ISIC_0024782,0,0,0,0,1,0,0
ISIC_0024786,0,0,0,0,1,0,0
ISIC_0024814,0,0,0,0,1,0,0
ISIC_0024825,0,0,0,0,1,0,0
ISIC_0024832,0,0,0,0,1,0,0
ISIC_0024839,0,0,0,0,1,0,0
ISIC_0024850,0,0,0,0,1,0,0
ISIC_0024851,0,0,0,0,1,0,0
ISIC_0024871,0,0,0,0,1,0,0
ISIC_0024877,0,0,0,0,1,0,0
ISIC_0024880,0,0,0,0,1,0,0
ISIC_0024881,0,0,0,0,1,0,0
ISIC_0024883,0,0,0,0,1,0,0
ISIC_0024890,0,0,0,0,1,0,0
ISIC_0024893,0,0,0,0,1,0,0
ISIC_0024909,0,0,0,0,1,0,0
ISIC_0024910,0,0,0,0,1,0,0
ISIC_0024915,0,0,0,0,1,0,0
ISIC_0024943,0,0,0,0,1,0,0
ISIC_0024947,0,0,0,0,1,0,0
ISIC_0024970,0,0,0,0,1,0,0
ISIC_0024971,0,0,0,0,1,0,0
ISIC_0024981,0,0,0,0,1,0,0
ISIC_0024982,0,0,0,0,1,0,0
ISIC_0024997,0,0,0,0,1,0,0
ISIC_0025005,0,0,0,0,1,0,0
ISIC_0025016,0,0,0,0,1,0,0
ISIC_0025030,0,0,0,0,1,0,0
ISIC_0025032,0,0,0,0,1,0,0
ISIC_0025033,0,0,0,0,1,0,0
ISIC_0025038,0,0,0,0,1,0,0
ISIC_0025040,0,0,0,0,1,0,0
ISIC_0025063,0,0,0,0,1,0,0
ISIC_0025064,0,0,0,0,1,0,0
ISIC_0025066,0,0,0,0,1,0,0
ISIC_0025068,0,0,0,0,1,0,0
ISIC_0025075,0,0,0,0,1,0,0
ISIC_0025076,0,0,0,0,1,0,0
ISIC_0025083,0,0,0,0,1,0,0
ISIC_0025086,0,0,0,0,1,0,0
ISIC_0025099,0,0,0,0,1,0,0
ISIC_0025103,0,0,0,0,1,0,0
ISIC_0025113,0,0,0,0,1,0,0
ISIC_0025131,0,0,0,0,1,0,0
ISIC_0025136,0,0,0,0,1,0,0
ISIC_0025140,0,0,0,0,1,0,0
ISIC_0025157,0,0,0,0,1,0,0
ISIC_0025180,0,0,0,0,1,0,0
ISIC_0025199,0,0,0,0,1,0,0
ISIC_0025209,0,0,0,0,1,0,0
ISIC_0025222,0,0,0,0,1,0,0
ISIC_0025275,0,0,0,0,1,0,0
ISIC_0025276,0,0,0,0,1,0,0
ISIC_0025286,0,0,0,0,1,0,0
ISIC_0025292,0,0,0,0,1,0,0
ISIC_0025297,0,0,0,0,1,0,0
ISIC_0025312,0,0,0,0,1,0,0
ISIC_0025326,0,0,0,0,1,0,0
ISIC_0025330,0,0,0,0,1,0,0
ISIC_0025337,0,0,0,0,1,0,0
ISIC_0025339,0,0,0,0,1,0,0
ISIC_0025345,0,0,0,0,1,0,0
ISIC_0025351,0,0,0,0,1,0,0
ISIC_0025366,0,0,0,0,1,0,0
ISIC_0025374,0,0,0,0,1,0,0
ISIC_0025376,0,0,0,0,1,0,0
ISIC_0025378,0,0,0,0,1,0,0
ISIC_0025387,0,0,0,0,1,0,0
ISIC_0025388,0,0,0,0,1,0,0
ISIC_0025389,0,0,0,0,1,0,0
ISIC_0025392,0,0,0,0,1,0,0
ISIC_0025419,0,0,0,0,1,0,0
ISIC_0025431,0,0,0,0,1,0,0
ISIC_0025434,0,0,0,0,1,0,0
ISIC_0025454,0,0,0,0,1,0,0
ISIC_0025465,0,0,0,0,1,0,0
ISIC_0025466,0,0,0,0,1,0,0
ISIC_0025470,0,0,0,0,1,0,0
ISIC_0025484,0,0,0,0,1,0,0
ISIC_0025485,0,0,0,0,1,0,0
ISIC_0025507,0,0,0,0,1,0,0
ISIC_0025510,0,0,0,0,1,0,0
ISIC_0025515,0,0,0,0,1,0,0
ISIC_0025519,0,0,0,0,1,0,0
ISIC_0025526,0,0,0,0,1,0,0
ISIC_0025529,0,0,0,0,1,0,0
ISIC_0025548,0,0,0,0,1,0,0
ISIC_0025554,0,0,0,0,1,0,0
